timestamp,x,y,z,w
1519294755638878,-0.0440674,0.187317,-0.901917,-0.386841
1519294755654091,-0.0440674,0.187378,-0.901855,-0.386841
1519294755676976,-0.0440674,0.187378,-0.901855,-0.38678
1519294755709126,-0.0440674,0.187439,-0.901855,-0.38678
1519294755714139,-0.0440674,0.1875,-0.901855,-0.38678
1519294755743216,-0.0440674,0.1875,-0.901855,-0.38678
1519294755759573,-0.0440674,0.1875,-0.901855,-0.38678
1519294755774299,-0.0440674,0.1875,-0.901855,-0.38678
1519294755796370,-0.0440674,0.187561,-0.901855,-0.38678
1519294755810406,-0.0442505,0.187439,-0.901917,-0.386719
1519294755842031,-0.0443115,0.187134,-0.901978,-0.386597
1519294755847934,-0.0443115,0.187195,-0.901978,-0.386597
1519294755870306,-0.0443115,0.187195,-0.901978,-0.386597
1519294755901249,-0.0443726,0.187195,-0.901978,-0.386597
1519294755908266,-0.0443115,0.187622,-0.901917,-0.386597
1519294755930783,-0.0442505,0.187988,-0.901794,-0.386719
1519294755953575,-0.0442505,0.188477,-0.901611,-0.386902
1519294755967863,-0.0440063,0.18927,-0.901367,-0.387024
1519294755990673,-0.0439453,0.189758,-0.901306,-0.387024
1519294756012730,-0.0439453,0.189758,-0.901306,-0.387024
1519294756027770,-0.0439453,0.189758,-0.901306,-0.387024
1519294756058899,-0.0439453,0.190186,-0.901184,-0.387024
1519294756074011,-0.0439453,0.190247,-0.901184,-0.387024
1519294756088200,-0.0439453,0.190247,-0.901184,-0.387024
1519294756110265,-0.0439453,0.190247,-0.901184,-0.387024
1519294756133430,-0.0441284,0.190125,-0.901184,-0.387024
1519294756147657,-0.0441895,0.190125,-0.901184,-0.387024
1519294756169718,-0.0441284,0.19043,-0.901123,-0.387085
1519294756193860,-0.0441284,0.19043,-0.901123,-0.387085
1519294756208130,-0.0442505,0.190186,-0.901184,-0.387024
1519294756229937,-0.0442505,0.190125,-0.901184,-0.387024
1519294756253007,-0.0442505,0.19043,-0.901123,-0.387085
1519294756268295,-0.0443115,0.19043,-0.901123,-0.387085
1519294756290270,-0.0443115,0.19043,-0.901123,-0.387085
1519294756313284,-0.0443115,0.190491,-0.901123,-0.387085
1519294756327318,-0.0443115,0.190491,-0.901123,-0.387085
1519294756350632,-0.0443115,0.190491,-0.901123,-0.387085
1519294756373469,-0.0443115,0.190552,-0.901123,-0.387085
1519294756387486,-0.0443115,0.190552,-0.901123,-0.387085
1519294756410540,-0.0443115,0.190552,-0.901123,-0.387085
1519294756433600,-0.0443115,0.190613,-0.901062,-0.387024
1519294756447638,-0.0444336,0.19043,-0.901062,-0.387146
1519294756470702,-0.0444336,0.19043,-0.901062,-0.387146
1519294756492758,-0.0444336,0.190491,-0.901062,-0.387146
1519294756507801,-0.0444336,0.190491,-0.901062,-0.387146
1519294756529856,-0.0444336,0.190491,-0.901062,-0.387146
1519294756553936,-0.0444336,0.190491,-0.901062,-0.387146
1519294756568078,-0.0444336,0.190491,-0.901062,-0.387146
1519294756590072,-0.0446777,0.190735,-0.901062,-0.387024
1519294756613451,-0.0446777,0.190735,-0.901062,-0.387024
1519294756627193,-0.0446777,0.190735,-0.901062,-0.387024
1519294756650248,-0.0446777,0.190735,-0.901062,-0.387024
1519294756674280,-0.0446777,0.190796,-0.901062,-0.386963
1519294756688903,-0.0446777,0.190796,-0.901062,-0.386963
1519294756709656,-0.0446777,0.190796,-0.901062,-0.386963
1519294756733728,-0.0446777,0.190796,-0.901062,-0.386963
1519294756748115,-0.0443115,0.191345,-0.90094,-0.386963
1519294756770279,-0.0443115,0.190918,-0.901001,-0.387085
1519294756792593,-0.0442505,0.190613,-0.901123,-0.387024
1519294756807629,-0.0443115,0.190369,-0.901245,-0.38678
1519294756830776,-0.0444946,0.18988,-0.901428,-0.386536
1519294756852920,-0.0449219,0.188965,-0.901672,-0.386353
1519294756867779,-0.0453491,0.188049,-0.901917,-0.38623
1519294756892054,-0.0454712,0.187683,-0.901978,-0.386292
1519294756913036,-0.0453491,0.188416,-0.901855,-0.38623
1519294756927886,-0.0453491,0.188477,-0.901855,-0.38623
1519294756949944,-0.0455933,0.187927,-0.901917,-0.38623
1519294756973241,-0.0455933,0.187927,-0.901917,-0.38623
1519294756988435,-0.0455933,0.187927,-0.901917,-0.38623
1519294757010368,-0.0457153,0.187744,-0.901978,-0.386292
1519294757032477,-0.0457153,0.187744,-0.901978,-0.386292
1519294757049520,-0.0457153,0.187805,-0.901917,-0.386292
1519294757070605,-0.0457153,0.187805,-0.901917,-0.386292
1519294757092856,-0.0457153,0.187805,-0.901917,-0.386292
1519294757107673,-0.0457153,0.187805,-0.901917,-0.386292
1519294757130767,-0.0457153,0.187805,-0.901917,-0.386292
1519294757153021,-0.0457764,0.187805,-0.901917,-0.386292
1519294757167836,-0.0457764,0.187805,-0.901917,-0.386292
1519294757190122,-0.0457153,0.187866,-0.901917,-0.386292
1519294757213194,-0.0457153,0.187866,-0.901917,-0.386292
1519294757227994,-0.0457153,0.187866,-0.901917,-0.386292
1519294757250052,-0.0457764,0.187927,-0.901917,-0.386292
1519294757273234,-0.0457764,0.187927,-0.901917,-0.386292
1519294757288156,-0.0457153,0.187927,-0.901917,-0.386292
1519294757310222,-0.0457153,0.187927,-0.901917,-0.386292
1519294757332274,-0.0457153,0.187927,-0.901917,-0.38623
1519294757349316,-0.0457153,0.187927,-0.901917,-0.38623
1519294757370624,-0.0457764,0.187988,-0.901917,-0.38623
1519294757392923,-0.0457153,0.187988,-0.901917,-0.38623
1519294757409052,-0.0457153,0.187988,-0.901917,-0.38623
1519294757429940,-0.0457153,0.187988,-0.901917,-0.38623
1519294757453159,-0.0457153,0.187744,-0.901978,-0.386169
1519294757468900,-0.0457764,0.1875,-0.902039,-0.38623
1519294757490959,-0.0458374,0.187561,-0.902039,-0.38623
1519294757513382,-0.0457764,0.187561,-0.902039,-0.38623
1519294757529047,-0.0457764,0.187561,-0.902039,-0.38623
1519294757550401,-0.0459595,0.187378,-0.9021,-0.386047
1519294757573414,-0.0460205,0.188416,-0.902039,-0.385742
1519294757595429,-0.0467529,0.188599,-0.902222,-0.385071
1519294757611457,-0.0484009,0.187561,-0.902649,-0.384399
1519294757640536,-0.0487061,0.187988,-0.902527,-0.384399
1519294757649561,-0.048645,0.189148,-0.902283,-0.384521
1519294757669610,-0.0482788,0.188477,-0.902527,-0.384277
1519294757692672,-0.0474243,0.188477,-0.902588,-0.384277
1519294757722756,-0.0463867,0.189697,-0.902222,-0.384583
1519294757732778,-0.0461426,0.190491,-0.9021,-0.384583
1519294757752970,-0.0466309,0.190002,-0.902222,-0.384521
1519294757769012,-0.046875,0.188843,-0.902405,-0.384583
1519294757790064,-0.0469971,0.188171,-0.902527,-0.384521
1519294757813126,-0.0466309,0.188904,-0.902344,-0.384644
1519294757829169,-0.0466309,0.188965,-0.902344,-0.384644
1519294757850225,-0.0463257,0.188538,-0.902466,-0.384644
1519294757872596,-0.0463257,0.188538,-0.902466,-0.384644
1519294757889329,-0.0462646,0.188599,-0.902344,-0.384888
1519294757910408,-0.0462646,0.188171,-0.902405,-0.384949
1519294757933107,-0.0461426,0.188293,-0.902344,-0.385071
1519294757948799,-0.0458374,0.189087,-0.9021,-0.385254
1519294757969855,-0.0455933,0.190002,-0.901917,-0.385315
1519294757992914,-0.0454712,0.190552,-0.901855,-0.385193
1519294758008956,-0.0455933,0.190247,-0.901978,-0.385071
1519294758030015,-0.0457764,0.189148,-0.902283,-0.384766
1519294758053077,-0.0457764,0.189026,-0.902344,-0.384766
1519294758071124,-0.0456543,0.189636,-0.902222,-0.384766
1519294758090175,-0.0454102,0.190308,-0.902039,-0.384827
1519294758121348,-0.0452271,0.190125,-0.902039,-0.384949
1519294758129280,-0.0450439,0.189514,-0.902222,-0.384827
1519294758150582,-0.0450439,0.189514,-0.902222,-0.384827
1519294758172391,-0.0449829,0.189941,-0.902161,-0.384766
1519294758189458,-0.0450439,0.189636,-0.902283,-0.384705
1519294758210517,-0.045166,0.189331,-0.902283,-0.384766
1519294758232683,-0.045105,0.188904,-0.902344,-0.384888
1519294758248704,-0.045105,0.18866,-0.902405,-0.384766
1519294758269761,-0.045105,0.188293,-0.902527,-0.384766
1519294758292821,-0.0449829,0.187866,-0.902649,-0.384766
1519294758308980,-0.0446777,0.187073,-0.902832,-0.384705
1519294758330924,-0.0441284,0.185974,-0.903076,-0.384644
1519294758353301,-0.0441284,0.185608,-0.903198,-0.384583
1519294758369024,-0.0454712,0.186218,-0.90332,-0.383789
1519294758399490,-0.0471802,0.18689,-0.903442,-0.383057
1519294758413155,-0.048584,0.187561,-0.903564,-0.382202
