timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1519294752856435,-8,0,3,-17,-2,-1,-7,-40
1519294752856435,2,0,-33,-23,8,6,0,40
1519294752871450,3,3,25,2,3,1,5,0
1519294752871450,-4,-7,-43,11,-13,-2,-1,-2
1519294752873456,1,5,17,14,-4,-2,-2,0
1519294752873456,-2,-9,-40,-37,-5,-4,-5,-17
1519294752885743,-1,7,15,-8,6,0,-2,-2
1519294752885743,1,-1,9,36,-1,-1,-1,3
1519294752894523,1,1,10,-31,3,0,1,1
1519294752894523,0,0,5,12,-4,-4,-3,-4
1519294752907826,1,4,0,1,-8,-1,-2,7
1519294752907826,-2,-2,5,-12,-4,1,2,-7
1519294752916851,0,-3,-6,13,6,-1,3,7
1519294752916851,-1,2,5,8,0,0,-4,-7
1519294752932200,-2,-3,-5,-5,-4,-4,-3,-3
1519294752932200,-3,-1,1,-11,1,-1,-2,-2
1519294752932894,-4,2,1,17,3,2,-1,-14
1519294752932894,-4,7,-22,-10,8,3,-10,-35
1519294752945927,18,-12,22,-13,-7,-2,18,93
1519294752945927,3,10,21,-13,-2,3,17,38
1519294752953970,-2,-11,58,23,-1,-2,0,9
1519294752953970,-10,-9,-70,30,4,-4,-7,-35
1519294752968423,-8,3,2,9,5,1,-11,-30
1519294752968423,21,3,-9,-40,-7,1,14,88
1519294752976619,-3,5,10,-10,-6,0,-1,-12
1519294752976619,0,-2,22,40,6,0,1,0
1519294752991514,-5,0,-13,-5,-3,-2,-6,-33
1519294752991514,-7,-7,-14,-13,2,0,-6,-28
1519294752993493,2,0,-29,-33,4,4,2,14
1519294752993493,-2,-4,22,11,-4,2,1,-16
1519294753005525,-2,4,-18,16,2,-3,-3,0
1519294753005525,-5,-2,4,6,3,-4,-10,-23
1519294753013557,-1,-4,-26,-23,2,-3,0,-6
1519294753013557,3,4,19,-16,-5,-2,0,17
1519294753027586,1,-3,1,0,-1,3,2,0
1519294753027586,-4,-2,14,-5,-13,-5,-5,-16
1519294753036607,0,-1,-44,2,10,1,2,-4
1519294753036607,3,13,20,-41,-8,-5,-2,19
1519294753051902,-1,3,41,43,19,0,1,-5
1519294753051902,-7,-15,-65,17,6,0,-5,-29
1519294753052913,2,3,5,14,-5,-2,0,13
1519294753052913,0,-10,-16,-37,-10,-2,1,7
1519294753065784,1,2,-2,4,-4,1,0,-14
1519294753065784,-2,4,26,-23,1,2,-1,-7
1519294753073976,0,3,22,39,-6,-2,0,7
1519294753073976,1,-3,-13,-17,0,1,0,7
1519294753088301,-2,0,-3,1,-6,-1,2,-10
1519294753088301,-1,-2,-5,13,5,-3,-10,-6
1519294753096321,1,0,-11,-23,-3,1,6,11
1519294753096321,-2,-3,15,1,2,-2,-5,-5
1519294753112144,-2,-5,-25,-11,-2,-1,4,-2
1519294753112144,-1,3,13,56,-3,-1,-3,-6
1519294753113114,0,0,11,-25,10,2,-1,-3
1519294753113114,2,1,-4,-17,1,3,2,4
1519294753125146,-2,3,2,21,-5,-1,-6,-3
1519294753125146,-4,-14,-34,-64,-22,-11,-4,-6
1519294753134202,-2,-7,-9,9,-7,0,-3,-3
1519294753134202,-1,-5,-24,32,27,6,5,5
1519294753147239,-1,0,-29,-57,-11,1,-1,0
1519294753147239,1,6,31,48,18,7,3,-3
1519294753156266,0,-4,-16,-6,-7,-5,0,2
1519294753156266,2,6,26,5,-4,-2,-2,1
1519294753171307,-1,1,17,-8,1,-1,-1,-4
1519294753171307,-2,1,-2,0,1,0,1,-2
1519294753173306,0,2,4,21,-1,-4,-2,1
1519294753173306,-5,-7,-10,-27,-7,-4,-6,-2
1519294753185351,1,-4,-5,-4,-1,-3,1,-3
1519294753185351,6,-4,2,-9,-3,1,5,5
1519294753194382,-16,9,18,31,5,1,-2,-4
1519294753194382,-4,-11,-10,2,-2,0,0,-1
1519294753207444,-2,-1,-16,13,1,-1,-6,-2
1519294753207444,1,4,19,-2,3,-1,-2,-2
1519294753216435,6,1,6,2,-2,-1,0,1
1519294753216435,1,-1,1,31,-8,-4,-2,0
1519294753230799,-1,-3,3,-43,-7,-1,2,-1
1519294753230799,-2,4,0,-20,5,1,0,0
1519294753239482,2,-1,-2,10,1,0,-3,1
1519294753239482,1,3,4,-7,-4,1,11,0
1519294753245772,-1,-3,7,23,2,-1,-16,-4
1519294753245772,-1,1,1,3,-5,-3,3,-3
1519294753254805,1,-4,-14,-28,-5,-2,0,-1
1519294753254805,2,0,0,3,-1,-3,-2,1
1519294753267559,-1,0,8,15,6,2,5,0
1519294753267559,-2,-1,7,16,-3,-1,-2,-3
1519294753282961,2,4,0,-21,-3,1,-1,1
1519294753282961,0,0,5,-6,6,2,0,1
1519294753291654,-2,-6,-12,-15,6,-4,-1,-2
1519294753291654,-3,1,9,30,2,-2,-3,-4
1519294753292889,2,-2,1,25,-2,-1,2,1
1519294753292889,0,1,-5,-45,-7,-3,-2,0
1519294753305182,-3,-2,2,27,-3,-3,-1,0
1519294753305182,0,0,-6,-29,1,1,2,0
1519294753313970,0,-1,8,30,-8,-2,-1,-1
1519294753313970,-1,-2,-3,-41,-5,-2,-5,-2
1519294753327112,2,0,-2,-21,-7,-1,1,0
1519294753327112,-1,-3,-6,11,5,3,2,0
1519294753336137,0,0,1,-22,-2,-4,-1,0
1519294753336137,-2,-1,-5,-5,-1,0,-3,-1
1519294753351638,1,0,2,15,0,0,2,0
1519294753351638,1,-1,-3,35,-2,2,-1,-1
1519294753353180,-1,-5,-13,-36,9,0,-1,-2
1519294753353180,0,5,19,44,-6,-4,-3,-1
1519294753365575,-2,0,7,-11,0,-3,-2,-1
1519294753365575,-1,-1,-5,-1,1,2,-2,0
1519294753374235,-1,-4,-7,20,4,2,0,2
1519294753374235,0,-3,-3,-24,-1,1,1,-2
1519294753387309,0,-1,-1,35,-4,-1,0,1
1519294753387309,-2,0,5,1,-3,-5,-5,-2
1519294753404581,0,0,-7,-52,-8,-2,-2,1
1519294753404581,0,-1,0,13,3,0,2,0
1519294753411680,-4,-1,6,31,-2,-2,1,-2
1519294753411680,0,-1,-4,-14,-1,0,0,0
1519294753412697,1,2,9,12,4,0,-4,-1
1519294753412697,-2,0,2,12,0,-3,-2,-1
1519294753434236,1,3,-6,-15,3,2,3,2
1519294753434236,2,8,25,22,-5,3,7,3
1519294753435989,-6,-20,11,-40,-6,-7,-2,-5
1519294753435989,-4,-8,-23,17,6,-4,-6,-5
1519294753448024,1,-1,1,-19,-2,0,0,-1
1519294753448024,4,11,20,-27,-4,0,0,3
1519294753456296,-1,-8,-7,69,-1,4,2,0
1519294753456296,0,1,19,105,33,8,-1,-1
1519294753472120,-1,1,-8,-106,-37,-13,-5,-1
1519294753472120,-5,-3,-33,70,5,2,-2,-4
1519294753473087,1,3,-7,16,-11,2,3,1
1519294753473087,-2,-4,-1,3,7,-2,0,1
1519294753485150,1,3,7,33,22,3,-2,-1
1519294753485150,-1,-3,-4,17,-7,-6,-6,-4
1519294753494151,-1,0,-26,-85,0,0,-1,1
1519294753494151,0,-1,15,-19,-38,-1,4,2
1519294753515578,1,4,17,-12,4,3,-1,-3
1519294753515578,-3,-8,-18,-5,16,-6,-3,-1
1519294753524224,-2,2,-12,26,5,0,-2,-4
1519294753524224,5,8,16,-27,-1,-1,0,12
1519294753531245,0,-4,-15,6,1,2,-1,-1
1519294753531245,-12,-4,11,-16,-11,0,1,-3
1519294753533247,9,4,5,-12,-33,-17,-4,-5
1519294753533247,1,0,6,-17,8,8,0,-3
1519294753545551,0,-1,-8,20,-2,13,5,2
1519294753545551,-2,-4,-1,-8,62,6,2,-1
1519294753554303,1,8,20,77,10,7,2,3
1519294753554303,-3,4,-37,-92,-38,-17,-4,-3
1519294753567342,-1,-1,1,71,4,5,1,0
1519294753567342,-2,-6,3,17,-7,1,-3,-2
1519294753576371,1,5,4,-5,-12,-4,0,1
1519294753576371,3,1,-12,39,10,0,2,0
1519294753591402,-6,-9,-5,-15,-3,-4,-2,-2
1519294753591402,3,1,-1,-28,-17,-4,-1,0
1519294753593417,-3,3,-1,-20,12,3,-2,-17
1519294753593417,-25,-3,9,27,-4,-2,-23,-107
1519294753605439,30,1,5,-24,-8,-5,13,98
1519294753605439,2,-4,-6,-13,-12,-1,13,2
1519294753614464,-9,0,8,0,8,0,6,-7
1519294753614464,19,-1,-14,-7,6,4,-1,-5
1519294753627516,-30,-1,12,4,-8,-5,-15,-54
1519294753627516,2,2,4,-2,-8,-3,-4,-1
1519294753636822,11,-5,-13,-20,2,2,1,8
1519294753636822,-11,1,0,4,2,-3,-7,3
1519294753651430,4,-3,7,15,10,2,3,-6
1519294753651430,-4,-4,-1,-3,-8,-2,0,-30
1519294753658281,4,3,-18,-14,3,-1,-3,44
1519294753658281,9,-2,6,3,-12,1,17,19
1519294753665449,3,-5,-2,12,10,1,-3,8
1519294753665449,-3,-2,-24,-15,-1,2,-8,-17
1519294753674530,-8,-6,14,-1,0,-3,-6,-21
1519294753674530,2,-2,-11,15,10,0,11,24
1519294753687863,-4,4,-7,-18,-15,-3,-6,-23
1519294753687863,-5,-4,0,-19,-9,-5,-25,-2
1519294753696679,1,1,7,38,8,6,26,12
1519294753696679,3,1,8,-32,-6,-3,3,27
1519294753710626,-5,-1,-5,5,1,-3,-14,-21
1519294753710626,5,0,-5,-6,-7,-2,2,9
1519294753717899,4,5,4,5,3,0,6,6
1519294753717899,-6,-8,-2,19,-1,2,2,-5
1519294753725782,-6,-10,-8,0,2,0,1,-7
1519294753725782,7,9,4,-10,1,-4,-13,11
1519294753733686,-5,2,5,0,-5,-5,-1,-10
1519294753733686,1,3,5,8,9,0,0,0
1519294753747989,-1,-8,-6,-2,3,1,-6,-3
1519294753747989,0,3,0,-5,-7,1,8,11
1519294753756748,-4,1,2,-11,-6,0,-5,-11
1519294753756748,10,-3,8,13,5,-2,-1,6
1519294753771025,-15,3,1,2,1,-2,2,7
1519294753771025,-27,-9,-23,-12,-6,-3,-9,-26
1519294753777804,-26,-10,0,-4,0,0,-4,6
1519294753777804,41,1,4,3,0,-2,-3,15
1519294753784854,0,7,8,4,0,-1,1,-2
1519294753784854,7,-6,-5,-5,4,4,5,1
1519294753793846,-2,-4,5,-9,3,1,-1,-8
1519294753793846,-25,-13,-28,-2,1,4,2,-7
1519294753808133,11,2,3,11,2,2,9,18
1519294753808133,8,3,11,5,0,0,-5,9
1519294753816908,6,5,13,-2,-1,-4,-14,-4
1519294753816908,-15,12,15,11,0,-2,3,-5
1519294753831092,12,-17,-16,-8,-2,-3,-3,-13
1519294753831092,1,6,23,4,-1,-2,-1,1
1519294753838234,3,-2,-1,9,-2,1,6,2
1519294753838234,-7,4,-44,-10,-4,-1,-4,-1
1519294753855075,-4,8,-3,1,-2,0,-3,-4
1519294753855075,3,1,-10,-1,-7,-2,6,5
1519294753860343,3,-1,20,-3,3,0,-4,-6
1519294753860343,10,-1,-13,3,0,0,-2,2
1519294753867708,-21,0,-5,-7,-5,-4,-1,-4
1519294753867708,2,0,-14,-9,2,-1,7,7
1519294753876348,2,0,-6,-3,-5,-6,-10,-6
1519294753876348,-3,-5,30,10,6,0,13,6
1519294753890386,6,-1,-4,4,5,-1,-14,-6
1519294753890386,3,11,15,4,-5,-1,7,2
1519294753897783,-2,-2,-11,1,2,2,-7,-4
1519294753897783,-2,-6,7,10,-1,-1,-6,1
1519294753914715,3,3,2,19,-1,1,7,-1
1519294753914715,-4,-5,17,-65,-7,1,6,0
1519294753915454,2,-3,-26,0,-3,-1,-3,-1
1519294753915454,-5,-1,19,9,4,0,-2,-2
1519294753927484,-1,-1,5,0,-4,-1,2,-14
1519294753927484,-1,-5,-6,43,5,2,-3,24
1519294753936509,1,-4,-35,-54,4,2,7,4
1519294753936509,7,15,14,9,-7,-2,-1,-2
1519294753950560,1,-5,7,-2,0,-1,2,2
1519294753950560,-24,-9,-27,5,-2,-3,-1,-20
1519294753957864,21,3,8,7,-4,-1,-6,6
1519294753957864,-6,2,-6,7,20,2,-3,1
1519294753973909,6,-1,-42,-5,1,3,3,-1
1519294753973909,0,-1,6,0,4,0,3,0
1519294753976172,-11,-1,10,2,-1,-3,-1,-7
1519294753976172,-3,-4,-13,-5,-30,-5,-5,0
1519294753987947,2,3,11,3,26,3,1,3
1519294753987947,3,1,-1,-10,-3,-2,-2,-2
1519294753996971,-1,5,7,4,11,0,0,-3
1519294753996971,2,-2,-3,-8,5,4,-2,1
1519294754010313,-3,0,-20,-29,-11,-7,-1,0
1519294754010313,6,-4,22,15,-3,-1,-2,4
1519294754017369,1,7,-24,-7,-5,0,0,-3
1519294754017369,-5,-10,-13,-1,-7,-5,-4,-1
1519294754034442,-1,7,1,7,-3,3,4,0
1519294754034442,6,-17,33,16,0,-1,0,-5
1519294754035381,-4,-2,13,8,-4,-1,1,-3
1519294754035381,-6,3,17,-13,15,2,-2,1
1519294754047441,1,0,-13,15,-3,-2,0,3
1519294754047441,3,1,-31,0,-5,0,-1,0
1519294754056465,-1,-2,12,20,-16,-2,1,0
1519294754056465,6,-4,14,-40,24,3,2,0
1519294754071051,-3,-5,5,-17,-25,-7,-4,-3
1519294754071051,1,7,3,8,5,-1,1,-1
1519294754077867,-2,-3,-25,10,7,3,0,-1
1519294754077867,1,4,42,8,-13,-2,-3,0
1519294754093868,1,-4,-10,-5,1,0,1,3
1519294754093868,3,6,15,13,-17,0,0,-1
1519294754095873,-1,-18,-19,-32,11,-1,-2,0
1519294754095873,1,15,-40,-3,7,4,2,0
1519294754108242,-1,-9,-28,-22,2,-2,-3,0
1519294754108242,-2,7,46,28,-4,-3,0,-3
1519294754116949,0,-6,-19,17,-11,-4,-2,-2
1519294754116949,-2,-2,-16,-10,-24,-3,-1,0
1519294754131222,2,5,2,24,9,1,1,1
1519294754131222,3,6,16,-34,3,0,0,1
1519294754138251,0,0,-46,-1,-5,0,0,0
1519294754138251,-2,-9,13,31,-1,-1,0,-2
1519294754162126,2,7,9,-16,11,3,1,1
1519294754162126,-3,-5,-47,-16,6,0,-2,-3
1519294754163052,-2,-12,47,15,8,0,1,0
1519294754163052,-3,-5,-6,-14,-16,-7,-2,-2
1519294754168083,-3,1,21,15,-8,-3,-3,-2
1519294754168083,-1,0,-26,-13,14,3,1,-1
1519294754176344,1,8,-5,-10,8,7,4,0
1519294754176344,3,2,14,20,11,0,0,0
1519294754191151,-2,-8,38,19,-7,-4,-2,-1
1519294754191151,-2,1,-42,-21,-7,-5,-4,-2
1519294754198290,0,14,9,15,8,-2,-1,-1
1519294754198290,-3,-14,-18,-27,-9,-5,-5,-3
1519294754214451,-6,8,9,-8,6,4,0,-24
1519294754214451,7,-6,1,1,-3,1,0,32
1519294754216338,-13,-4,-3,27,-3,-1,3,-10
1519294754216338,11,6,6,8,2,-2,1,13
1519294754227257,11,2,1,-40,-6,0,3,3
1519294754227257,-7,-7,6,5,0,-7,-4,-12
1519294754236557,4,-1,19,-34,-16,-3,-4,0
1519294754236557,-7,-6,-20,15,7,3,0,-9
1519294754250584,-3,1,0,40,2,3,3,5
1519294754250584,4,0,34,-6,-1,1,-1,-6
1519294754257857,-3,-1,-25,-20,-18,-6,-4,5
1519294754257857,-5,-1,10,-9,11,0,-6,-7
1519294754272644,2,1,-7,-2,2,-1,3,8
1519294754272644,-1,0,-1,23,2,4,0,1
1519294754281665,0,-10,19,-10,-5,1,7,-2
1519294754281665,-1,3,-13,4,-7,-4,-3,0
1519294754287684,-2,-4,-1,23,-2,-2,0,1
1519294754287684,-1,9,8,-26,-3,-1,-2,-5
1519294754302724,0,-9,14,-8,1,1,-1,-1
1519294754302724,1,7,3,-12,-1,0,1,0
1519294754310751,-3,-10,-34,-46,-6,-4,-3,1
1519294754310751,0,-1,-2,39,0,-2,3,-4
1519294754317764,4,1,5,13,7,1,-2,3
1519294754317764,-3,0,5,5,5,3,3,2
1519294754333936,0,0,15,5,-9,-3,-1,0
1519294754333936,-1,-1,-16,-38,1,0,2,-2
1519294754335845,0,1,-7,-9,9,-1,-4,-1
1519294754335845,-4,-1,15,22,-4,-1,-1,-4
1519294754348119,-1,-4,-2,-12,-1,1,0,2
1519294754348119,-2,-6,-22,18,-3,1,1,-1
1519294754364003,-1,5,20,-18,7,0,-2,0
1519294754364003,1,1,-6,-17,-9,0,2,-1
1519294754370935,0,1,11,-3,-2,-2,-1,1
1519294754370935,-1,1,-30,16,3,-2,0,-2
1519294754377946,0,-1,16,0,0,-2,-2,-1
1519294754377946,-3,-11,-11,37,-2,0,0,-1
1519294754393015,-1,1,-2,-1,2,3,0,0
1519294754393015,0,-7,-32,-87,-12,-1,0,-2
1519294754402044,-3,9,22,93,12,-6,-4,-3
1519294754402044,1,1,7,-5,4,4,0,0
1519294754407025,0,1,8,18,-6,0,0,1
1519294754407025,2,6,19,6,-7,0,2,2
1519294754416052,-3,-2,-18,-18,-29,-4,-3,-2
1519294754416052,1,3,25,-20,43,7,1,3
1519294754430284,-1,-5,-28,15,2,0,-1,-1
1519294754430284,-4,-12,-21,-1,-8,-4,-3,-3
1519294754437522,1,2,-7,9,-3,0,1,1
1519294754437522,-2,1,22,-7,-13,-3,-1,0
1519294754454348,0,3,6,-19,6,3,1,1
1519294754454348,2,3,15,17,4,1,-1,-1
1519294754455353,0,0,5,0,-2,-2,-1,1
1519294754455353,-2,-1,-10,2,-4,0,1,-1
1519294754467827,0,11,4,10,1,-1,-1,-1
1519294754467827,-1,-15,-1,30,0,-1,-2,-1
1519294754476854,0,-5,-14,-41,4,0,-1,0
1519294754476854,-1,4,5,-29,-5,-3,-2,-2
1519294754490894,0,-5,-28,-11,-9,-2,0,0
1519294754490894,0,7,34,25,19,4,3,1
1519294754497913,-2,-3,-7,-22,-3,0,1,0
1519294754497913,-1,-2,-5,-15,9,0,-1,0
1519294754514174,-1,5,20,15,-16,-9,-4,-1
1519294754514174,-2,-2,-18,19,19,4,-1,-2
1519294754516179,2,0,-13,14,-2,3,2,1
1519294754516179,0,2,-14,-58,-9,-4,1,1
1519294754528211,0,-4,-6,1,3,0,-3,-2
1519294754528211,-2,0,-3,-12,-8,-2,1,0
1519294754536338,0,1,9,27,2,0,0,-1
1519294754536338,-1,-4,-10,8,-10,-2,0,-2
1519294754551276,-2,-2,12,-2,3,0,-1,0
1519294754551276,0,2,4,0,-8,-2,-1,0
1519294754557500,-1,2,-7,-5,5,1,1,-1
1519294754557500,-1,-3,-17,13,-3,-2,-1,-1
1519294754573333,-4,-1,-16,-36,-1,-1,-2,-1
1519294754573333,-3,-8,9,13,-1,-1,0,-1
1519294754580353,0,5,8,21,-6,-5,-4,-2
1519294754580353,-3,-6,-11,20,-14,-2,-2,-3
1519294754596391,0,2,19,-16,13,4,-1,-14
1519294754596391,4,3,-9,32,0,2,7,28
1519294754598398,-1,0,3,-26,11,3,1,7
1519294754598398,0,-2,2,-2,-23,-8,-4,0
1519294754610430,-2,0,0,0,-2,-4,-2,-2
1519294754610430,-2,-3,44,11,9,0,-2,-11
1519294754617500,-1,-1,1,9,-20,-2,-1,-4
1519294754617500,0,-1,-7,18,19,6,1,1
1519294754633491,1,-8,-7,25,19,3,2,3
1519294754633491,-1,5,2,0,-10,-3,-3,-5
1519294754640843,-2,-6,4,-34,-2,-4,-2,0
1519294754640843,2,7,-2,-27,-15,-2,-1,-1
1519294754648069,-1,-3,-3,-7,-5,-2,1,2
1519294754648069,-1,1,2,2,2,0,0,-1
1519294754656848,-1,2,5,16,4,0,0,-3
1519294754656848,-1,-4,-14,2,5,2,1,1
1519294754670885,-2,-5,15,24,-6,-3,-2,1
1519294754670885,-1,1,-11,-10,-5,-3,-1,0
1519294754677903,1,-2,-4,-15,5,3,3,0
1519294754677903,-2,1,0,50,2,0,-1,-3
1519294754693179,-1,-7,-41,-64,-3,-1,0,2
1519294754693179,1,6,37,-42,-4,0,-1,-3
1519294754699962,-3,0,12,31,6,-4,-2,-4
1519294754699962,-1,-1,2,7,-13,-4,-1,0
1519294754707987,1,1,-13,-1,10,4,1,0
1519294754707987,0,-1,-16,-15,-3,1,-1,-2
1519294754716005,1,-5,-15,-1,0,5,1,1
1519294754716005,0,2,22,-27,1,-3,0,-1
1519294754731308,1,3,14,27,-14,-3,-1,0
1519294754731308,-3,-4,-6,30,5,-1,-5,-4
1519294754738281,-2,-2,-7,-39,1,1,0,1
1519294754738281,-1,-1,3,29,0,0,-1,0
1519294754753355,-3,-1,6,-14,0,-1,-2,-1
1519294754753355,1,0,-5,11,0,-1,1,-2
1519294754762278,1,0,-10,7,0,-1,-1,1
1519294754762278,-2,-5,-7,-10,-5,-4,-1,-2
1519294754776498,0,1,8,-2,0,-1,-1,1
1519294754776498,-1,0,-14,13,-3,-2,2,1
1519294754778426,-1,-5,12,-7,0,-1,0,-1
1519294754778426,-1,-1,-12,4,5,-1,-2,-1
1519294754791921,-1,-1,15,-5,0,0,-1,1
1519294754791921,0,0,-12,-46,-5,-1,-1,-1
1519294754798009,-3,1,-1,42,-4,-4,-4,-4
1519294754798009,-1,-1,-3,21,-8,0,2,1
1519294754812798,-2,2,-4,-1,4,1,2,0
1519294754812798,-1,-5,-5,3,4,-1,-2,-1
1519294754821821,1,2,-7,-8,17,3,2,-1
1519294754821821,-1,2,8,-29,0,0,-3,-2
1519294754837104,-1,-4,-9,25,-5,-1,-1,1
1519294754837104,-1,2,1,1,3,1,-1,-1
1519294754837863,1,0,-7,-2,-15,-4,1,1
1519294754837863,0,-1,5,-24,9,0,-1,0
1519294754850898,0,3,4,-14,-13,-3,-2,-2
1519294754850898,-1,-5,1,23,9,3,-1,-2
1519294754865181,-2,-1,-1,-3,2,-1,0,-1
1519294754865181,0,-2,-10,-10,-2,-1,4,3
1519294754873959,-1,-1,1,5,0,-1,-3,0
1519294754873959,-1,-1,2,1,-6,0,4,0
1519294754880230,-1,-3,-1,4,8,-3,-4,-4
1519294754880230,1,0,5,-14,4,2,-2,-2
1519294754897218,0,0,-6,-9,-8,-4,1,-2
1519294754897218,2,2,-7,0,-4,-1,3,4
1519294754898226,-3,-5,-3,-13,-8,-1,-11,-4
1519294754898226,-2,-2,-8,-13,5,1,-2,-1
1519294754910255,0,-1,6,35,16,1,-3,-1
1519294754910255,-2,4,3,-54,-7,-2,-1,-2
1519294754917503,1,-4,-8,4,-7,-2,8,1
1519294754917503,-1,-3,1,20,-1,2,6,0
1519294754933375,0,2,-6,-30,1,1,5,-1
1519294754933375,-2,2,-17,32,-3,-3,-14,-7
1519294754940586,-1,-1,2,-33,-4,2,4,2
1519294754940586,-1,-1,10,13,4,1,-9,-2
1519294754956394,-3,-2,-12,10,-3,-3,0,-3
1519294754956394,-1,-3,8,25,2,0,4,2
1519294754958641,2,6,-1,-16,0,-1,-4,0
1519294754958641,-2,-2,-15,-18,-3,-4,-4,-2
1519294754970968,1,-1,3,-4,2,1,2,1
1519294754970968,0,-4,3,-16,0,-1,-3,-2
1519294754977737,-1,1,-17,-12,-8,-4,-2,0
1519294754977737,-1,-1,22,43,5,-2,2,1
1519294754993189,-1,1,-9,6,-13,-4,-5,-2
1519294754993189,-1,1,1,-50,11,-1,-2,-1
1519294755000160,0,-1,2,9,7,0,4,0
1519294755000160,-1,-2,-7,-5,0,1,0,0
1519294755016204,2,3,3,15,-3,2,0,2
1519294755016204,-2,-6,3,17,-3,-2,3,1
1519294755018207,-1,5,10,-16,-8,-3,-3,1
1519294755018207,-1,-5,-4,-6,-9,-4,-3,-6
1519294755031245,-1,-4,6,7,0,-2,1,0
1519294755031245,0,-4,-9,4,5,2,4,6
1519294755037511,0,5,15,34,8,4,0,0
1519294755037511,0,2,-7,-18,-3,-2,-2,0
1519294755053798,-3,-4,2,-40,-1,-2,1,-3
1519294755053798,-1,7,10,18,-1,-2,-4,-2
1519294755060513,0,-9,-28,-9,0,1,-1,0
1519294755060513,0,5,11,31,-9,-2,3,-1
1519294755076902,2,-1,-16,-35,2,0,-1,2
1519294755076902,-1,1,28,-18,5,-1,0,-2
1519294755078904,-2,-3,21,13,-8,1,-2,-1
1519294755078904,3,1,-16,-9,-1,-3,0,-1
1519294755091073,-2,-3,4,13,11,-1,-3,-2
1519294755091073,1,0,-2,12,-8,-2,-6,-1
1519294755098214,-1,2,16,18,3,-1,5,-2
1519294755098214,0,-2,-8,-34,-12,-3,-2,-1
1519294755113259,2,1,-5,0,-5,0,3,4
1519294755113259,-3,-1,1,-4,-1,-2,-3,-4
1519294755120266,2,4,6,19,0,0,-3,1
1519294755120266,-1,-2,-16,34,15,2,0,0
1519294755136059,-3,0,24,-34,-9,-4,-3,-3
1519294755136059,0,0,-35,11,-1,3,0,-3
1519294755138062,1,1,46,10,0,-2,0,-1
1519294755138062,-3,-4,-28,6,-3,-2,0,-1
1519294755151099,-2,2,1,-1,11,3,-3,-1
1519294755151099,0,-3,0,-1,-4,0,7,1
1519294755157116,1,3,-5,-15,-2,0,-5,1
1519294755157116,-3,1,15,7,7,2,-2,-3
1519294755173157,-1,-4,-6,6,-4,0,2,2
1519294755173157,3,0,-7,-9,-4,1,1,0
1519294755180176,-3,-3,-8,22,7,-2,0,-3
1519294755180176,2,-3,13,-19,-3,1,-3,0
1519294755196346,-3,1,-12,13,-1,-2,-2,-3
1519294755196346,2,4,4,-9,-13,0,3,4
1519294755198221,-3,-5,-12,-6,8,-2,0,-3
1519294755198221,0,0,10,28,-5,-2,-2,1
1519294755210254,2,3,0,22,-1,1,0,1
1519294755210254,-3,-4,-15,-45,14,3,0,-3
1519294755217275,-1,-14,-41,13,-4,-3,-3,-2
1519294755217275,1,5,41,-26,0,0,2,0
1519294755233314,0,-4,-17,31,-4,-1,1,-1
1519294755233314,-1,2,9,-43,-9,-5,-4,-1
1519294755240336,-2,-1,-14,-17,3,-2,-9,-2
1519294755240336,-2,-4,-17,11,9,4,8,-1
1519294755256695,-1,1,2,-10,-5,1,0,1
1519294755256695,-3,-3,14,24,-1,-2,-1,2
1519294755258383,1,7,3,-12,-5,2,3,2
1519294755258383,0,-7,-7,4,-3,-2,-4,-1
1519294755270418,-3,0,33,17,5,-2,-5,-4
1519294755270418,-1,-3,-20,2,-3,0,0,-2
1519294755279439,0,-1,5,-8,0,-1,7,0
1519294755279439,1,5,1,19,3,2,0,2
1519294755293475,0,-2,-1,-13,2,0,-2,0
1519294755293475,-1,-5,-18,-5,-5,-3,-5,-2
1519294755300494,0,1,6,-30,-5,-1,-2,-1
1519294755300494,-1,0,-3,8,2,0,2,-1
1519294755316540,1,0,1,2,-3,-1,1,0
1519294755316540,0,0,-4,0,-10,-3,-2,-3
1519294755318543,0,2,17,2,12,2,3,-1
1519294755318543,1,1,-8,13,3,-1,-3,0
1519294755330576,1,1,7,6,-7,-3,-3,1
1519294755330576,-2,-4,0,6,5,6,4,3
1519294755338852,1,2,-2,20,9,2,1,2
1519294755338852,-2,-4,9,-2,-6,-3,-3,-2
1519294755352892,-1,2,-5,-17,3,-3,-1,-4
1519294755352892,0,1,8,21,-7,-2,-1,-1
1519294755359907,0,0,10,11,1,3,1,1
1519294755359907,-1,-2,-27,-14,0,-2,-10,-3
1519294755375954,1,1,-3,-13,0,3,7,0
1519294755375954,-1,0,10,-2,-7,-3,-2,0
1519294755377955,-2,-3,-17,-7,-7,-6,-2,-1
1519294755377955,1,1,14,7,6,2,2,2
1519294755389987,-2,-2,-7,-5,6,0,0,-1
1519294755389987,0,1,4,5,6,-3,-2,-2
1519294755399021,1,1,-3,8,-2,-1,-2,-2
1519294755399021,0,3,1,2,-6,-2,3,2
1519294755413052,-1,-4,-2,-19,-5,-1,-2,-1
1519294755413052,-3,-6,-2,-15,1,-3,0,0
1519294755420069,-1,0,0,3,-3,0,0,-2
1519294755420069,1,4,6,-8,5,-1,0,0
1519294755437113,-1,-13,-8,23,-5,0,-1,-1
