timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1519294756198114,-8,-10,-9,8,-7,-4,-6,-5
1519294756205121,2,4,-3,-2,15,5,2,3
1519294756205121,-3,-5,0,-7,-8,-9,-6,-6
1519294756227962,-12,-15,-14,-16,-11,-19,-10,-8
1519294756227962,13,12,12,6,11,12,8,10
1519294756243006,-12,-11,-9,-1,-10,-9,-8,-9
1519294756243006,2,2,4,-7,0,1,1,-1
1519294756250031,8,10,6,4,11,10,7,5
1519294756250031,-7,-10,-15,-12,-3,-6,-6,-8
1519294756273278,9,11,13,18,2,6,6,8
1519294756273278,-3,-4,-4,-13,-12,-7,-4,-4
1519294756280141,9,10,11,18,20,7,5,6
1519294756280141,-7,-4,-7,-25,0,-1,-3,-4
1519294756288211,-10,-12,-6,21,-3,-9,-6,-10
1519294756288211,-3,-3,-5,-1,-1,-2,-3,-4
1519294756310274,5,8,7,3,14,9,5,6
1519294756310274,-10,-11,-9,-18,-7,-8,-8,-9
1519294756317294,11,13,7,13,-18,0,5,7
1519294756317294,-3,-3,-1,5,2,-3,-1,0
1519294756325316,6,4,0,-5,3,7,3,2
1519294756325316,-5,-1,5,7,2,-3,-4,0
1519294756340675,-10,-12,-14,-10,-8,-7,-7,-8
1519294756340675,14,13,15,17,8,11,10,10
1519294756355392,7,7,11,2,16,4,3,4
1519294756355392,-1,2,3,27,-20,0,1,0
1519294756370563,0,0,-6,-48,8,3,-1,0
1519294756370563,1,3,0,5,6,4,2,-1
1519294756377472,-10,-11,-12,-4,-24,-12,-6,-7
1519294756377472,16,14,16,6,17,6,9,13
1519294756392494,-11,-12,-13,-5,-14,-12,-7,-8
1519294756392494,-7,-8,0,2,2,-2,-4,-6
1519294756407534,4,5,2,-2,7,8,4,4
1519294756407534,0,3,2,-2,-6,-3,0,-2
1519294756415792,-5,-8,-2,-2,-15,-6,-5,-4
1519294756415792,3,3,-3,5,4,0,4,2
1519294756430597,-11,-10,-5,-2,1,-7,-7,-6
1519294756430597,14,13,11,8,2,11,9,8
1519294756437611,-9,-8,-13,7,-11,-9,-6,-6
1519294756437611,-9,-8,6,-14,0,-5,-8,-8
1519294756452654,13,14,9,20,16,11,9,10
1519294756452654,-10,-12,-10,-15,-14,-14,-10,-8
1519294756467694,-5,-8,-2,-8,-19,-8,-6,-5
1519294756467694,3,5,-2,3,3,2,2,5
1519294756475716,-7,-8,-12,-6,3,-5,-4,-4
1519294756475716,10,10,19,21,15,11,7,10
1519294756489753,-10,-10,-6,-15,-18,-6,-6,-10
1519294756489753,-12,-14,-12,-11,-17,-12,-8,-7
1519294756504789,11,14,13,8,15,12,8,9
1519294756504789,-11,-12,-17,-6,-3,-10,-8,-10
1519294756519829,5,6,10,5,-13,-3,2,5
1519294756519829,4,6,7,-2,5,7,5,5
1519294756534874,-10,-8,-11,4,5,-4,-4,-5
1519294756534874,9,6,8,5,5,9,6,6
1519294756542897,-9,-10,-5,-6,-12,-9,-5,-6
1519294756542897,-11,-12,-22,-44,-8,-7,-8,-8
1519294756557934,0,3,9,-42,-2,5,1,0
1519294756557934,6,10,7,13,2,3,4,4
1519294756573250,-6,-11,-11,-6,0,-2,-6,-5
1519294756573250,8,10,6,0,-2,0,6,5
1519294756588054,-4,-5,-4,-5,0,-3,-3,-2
1519294756588054,-12,-13,-8,-4,0,-7,-7,-10
1519294756595075,12,10,8,8,-11,5,8,9
1519294756595075,-12,-11,-12,-19,-14,-9,-8,-10
1519294756610118,-2,-5,-8,29,4,-6,-3,-5
1519294756610118,5,8,7,-3,28,9,6,6
1519294756617155,-11,-14,-12,-47,-15,-9,-10,-8
1519294756617155,10,10,12,10,3,7,7,8
1519294756633170,-4,-4,-10,-7,-5,-2,-2,-3
1519294756633170,4,3,1,11,3,4,1,3
1519294756648267,15,16,12,3,7,14,11,11
1519294756648267,-11,-13,-10,-9,-11,-7,-7,-9
1519294756655229,-4,-6,-8,6,2,-2,-4,-4
1519294756655229,5,9,8,9,-7,1,6,6
1519294756670270,-10,-12,-7,-3,-3,-7,-8,-6
1519294756670270,8,11,9,-2,3,7,4,6
1519294756677288,1,3,4,28,7,-3,0,0
1519294756677288,0,-3,-5,-43,-5,-2,-1,-1
1519294756700831,1,4,0,2,-7,0,1,0
1519294756700831,-10,-12,-9,-8,-11,-10,-8,-8
1519294756715787,-8,-9,-11,-17,-5,-3,-6,-5
1519294756715787,10,11,3,6,6,10,7,7
1519294756722944,-10,-8,2,-4,-14,-12,-7,-9
1519294756722944,2,5,5,6,6,2,2,3
1519294756737735,0,2,-8,-5,3,1,1,0
1519294756737735,-4,-6,2,19,1,-6,-5,-4
1519294756752775,13,14,19,18,20,14,9,10
1519294756752775,-10,-10,-8,-5,-19,-13,-8,-8
1519294756768430,-9,-13,-6,-8,-12,-10,-6,-6
1519294756768430,6,4,-3,-12,1,3,3,3
1519294756783352,0,2,-1,6,19,1,1,2
1519294756783352,-3,-6,-4,3,3,-3,-5,-2
1519294756797615,4,7,9,12,0,0,1,2
1519294756797615,-6,-7,-6,-12,-9,-7,-3,-4
1519294756805608,11,6,7,-14,-4,9,6,6
1519294756805608,-11,-9,-14,5,2,-13,-7,-8
1519294756820604,-11,-14,-9,-10,-13,-12,-9,-10
1519294756820604,11,13,15,9,7,12,8,9
1519294756835696,5,6,7,4,8,3,5,4
1519294756835696,-9,-7,-8,13,-2,-7,-7,-5
1519294756849932,8,6,2,-36,3,6,5,5
1519294756849932,-8,-8,-9,0,0,-5,-6,-7
1519294756857698,-11,-13,-9,-7,-14,-8,-7,-7
1519294756857698,13,12,13,10,11,13,9,9
1519294756879797,-13,-13,-10,3,-8,-13,-9,-11
1519294756879797,-2,-3,-7,-34,-23,1,0,1
1519294756903054,9,8,5,11,18,14,9,6
1519294756903054,-4,-1,-4,-2,-1,-6,-2,-3
1519294756909836,9,7,14,16,-1,7,5,5
1519294756909836,-5,-5,-1,-7,4,-3,-2,-3
1519294756925133,-12,-12,-10,-8,-12,-10,-7,-9
1519294756925133,14,14,12,15,14,10,7,10
1519294756940173,7,10,8,0,-22,-3,4,6
1519294756940173,-12,-15,-12,-3,-4,-6,-7,-9
1519294756954961,-10,-13,-16,-6,3,-3,-7,-7
1519294756954961,15,15,14,8,-25,0,8,11
1519294756970000,-12,-14,-9,-8,-1,-9,-9,-9
1519294756970000,-6,-8,-8,0,-2,-4,-3,-5
1519294756977255,9,10,15,19,-1,7,6,7
1519294756977255,-10,-9,-13,-1,2,-6,-6,-7
1519294756992643,7,8,12,2,-8,6,3,2
1519294756992643,0,1,4,9,0,-4,2,-1
1519294757000341,-2,-6,-12,-7,-2,-6,-2,-3
1519294757000341,0,2,8,16,6,3,3,0
1519294757022560,-12,-11,-14,-52,-15,-10,-11,-9
1519294757022560,-5,-7,-7,-11,-6,-5,-4,-4
1519294757037737,9,11,5,9,14,9,6,9
1519294757037737,-10,-11,-5,-9,8,-3,-7,-7
1519294757045599,5,4,1,10,-1,-2,4,4
1519294757045599,1,0,-2,-2,4,0,0,0
1519294757067781,-3,-9,-6,-23,-1,-3,-4,-3
1519294757067781,1,5,-1,-3,-2,-1,0,1
1519294757075713,-10,-9,-6,1,-10,-6,-6,-5
1519294757075713,14,14,24,5,15,15,8,8
1519294757082834,12,13,0,19,7,4,7,8
1519294757082834,-11,-11,-6,-42,-3,-6,-9,-9
1519294757097663,5,5,2,6,6,5,2,5
1519294757097663,3,5,6,2,-4,0,1,2
1519294757104685,-4,-5,-2,6,-6,-6,-4,-4
1519294757104685,3,4,-3,11,13,8,2,0
1519294757112686,-8,-6,-5,-5,-18,-6,-4,-6
1519294757112686,11,10,9,2,6,3,6,8
1519294757119724,-10,-9,-7,-28,-15,-5,-6,-9
1519294757119724,-11,-12,-13,-6,-3,-11,-7,-9
1519294757135780,10,12,10,10,16,12,9,8
1519294757135780,-13,-15,-7,11,-9,-10,-9,-9
1519294757150029,-6,-9,-8,-4,-1,-8,-6,-5
1519294757150029,2,5,5,8,7,2,3,4
1519294757157831,-6,-7,-12,-7,-1,-9,-5,-5
1519294757157831,8,6,0,8,10,9,4,5
1519294757172939,-7,-7,-8,1,-11,-7,-6,-7
1519294757172939,-10,-14,-9,-8,-1,-8,-8,-9
1519294757180282,11,12,15,12,-6,6,9,8
1519294757180282,-11,-15,-20,-12,-9,-12,-9,-7
1519294757194937,0,0,6,6,4,4,1,2
1519294757194937,6,7,4,-2,-3,3,5,5
1519294757209978,-4,-6,-7,0,12,-7,-3,-5
1519294757209978,10,9,5,1,4,11,5,4
1519294757218040,-7,-4,1,8,-14,-5,-3,-6
1519294757218040,-9,-9,-3,-7,-10,-8,-7,-8
1519294757233017,11,12,8,9,11,8,8,8
1519294757233017,-12,-12,-18,-15,-4,-9,-9,-8
1519294757240028,-5,-4,-2,2,1,-1,-5,-4
1519294757240028,7,6,-1,-25,-6,4,4,2
1519294757255065,-10,-12,-8,15,-7,-8,-7,-6
1519294757255065,8,10,13,7,1,10,7,9
1519294757270327,-4,0,3,2,-2,-3,-1,-3
1519294757270327,-11,-13,-9,-13,-10,-17,-9,-10
1519294757278128,15,15,11,6,5,18,11,11
1519294757278128,-13,-13,-12,4,8,-12,-10,-9
1519294757292168,-6,-6,-5,-9,-5,3,-5,-5
1519294757292168,9,10,5,1,5,8,6,5
1519294757300186,-9,-11,-4,-13,-5,-11,-8,-9
1519294757300186,7,7,-1,7,10,3,5,5
1519294757315245,2,2,2,18,-13,2,1,-1
1519294757315245,-2,-1,0,-47,5,-2,-2,-2
1519294757338336,16,13,10,9,18,12,11,12
1519294757338336,-9,-11,-11,6,-8,-9,-7,-10
1519294757345307,-8,-9,-7,-11,-24,-11,-7,-6
1519294757345307,9,12,5,6,17,12,7,8
1519294757360400,-9,-10,-11,-11,-23,-12,-7,-5
1519294757360400,4,6,7,17,4,1,3,3
1519294757367445,1,2,-2,4,6,-2,1,0
1519294757367445,-6,-8,-7,-24,-5,1,-4,-5
1519294757382695,3,3,2,-3,13,3,2,1
1519294757382695,-10,-10,-14,-1,-12,-8,-7,-7
1519294757390885,-6,-7,1,-12,1,-7,-7,-7
1519294757390885,11,14,12,8,2,8,8,8
1519294757398073,-11,-14,-17,-5,-4,-10,-7,-9
1519294757398073,5,6,5,4,-9,3,2,2
1519294757413087,2,5,-3,-13,4,2,3,2
1519294757413087,-3,-6,3,11,-2,-1,-2,-1
1519294757420870,4,9,7,12,6,3,3,3
1519294757420870,-8,-7,-2,-40,-3,-7,-4,-8
1519294757434802,11,10,5,1,2,10,6,7
1519294757434802,-9,-11,-6,-9,-18,-5,-6,-7
1519294757449837,-14,-17,-13,-4,-3,-9,-10,-10
1519294757449837,5,5,5,-14,3,3,3,5
1519294757457859,5,7,8,5,13,9,5,3
1519294757457859,-4,-9,-6,8,-17,-7,-5,-4
1519294757472898,3,4,4,0,-2,-1,1,3
1519294757472898,-8,-5,-8,4,4,-5,-5,-6
1519294757479967,8,9,9,8,-2,8,6,7
1519294757479967,-8,-6,-2,-7,16,-4,-5,-5
1519294757494963,-13,-13,-12,-10,-6,-6,-10,-10
1519294757494963,13,11,10,6,9,9,7,8
1519294757509997,7,10,4,-5,17,3,5,6
1519294757509997,-8,-10,-10,7,-4,-4,-9,-7
1519294757518024,8,9,15,-1,10,7,6,6
1519294757518024,-5,-5,-10,1,-13,1,-3,-5
1519294757532056,9,7,12,3,9,7,5,5
1519294757532056,-6,-3,-3,5,5,-3,-1,-4
1519294757540077,-12,-14,-14,-7,-6,-10,-7,-8
1519294757540077,10,12,17,6,5,11,8,9
1519294757555118,-9,-10,-9,-9,-12,-9,-8,-9
1519294757555118,-3,-5,-4,-4,-8,-6,-5,-4
1519294757570656,9,10,6,4,-21,6,5,7
1519294757570656,-2,0,0,-3,15,1,0,-1
1519294757577367,5,2,-1,2,8,5,3,2
1519294757577367,-1,-1,-4,19,1,-3,-2,-2
1519294757592658,-10,-9,-8,-24,-8,-11,-7,-9
1519294757592658,12,15,12,28,2,9,9,11
1519294757600426,-12,-12,-12,-48,-4,-6,-8,-11
1519294757600426,-6,-7,-7,0,-15,-7,-6,-5
1519294757615470,4,8,6,16,10,6,7,5
1519294757615470,-10,-13,-7,-5,-15,-10,-7,-8
1519294757630511,-1,-2,-6,-3,4,-3,-2,0
1519294757630511,-1,-1,1,-7,0,0,0,-2
1519294757644561,-10,-12,-7,-4,-9,-5,-6,-8
1519294757644561,14,12,10,5,5,6,9,10
1519294757659583,-13,-12,-18,-5,-13,-10,-8,-8
1519294757659583,-6,-4,5,5,-3,-4,-5,-4
1519294757667605,10,10,7,26,7,5,7,8
1519294757667605,-6,-10,-1,-6,-9,-7,-4,-4
1519294757682702,3,4,4,10,21,5,3,3
1519294757682702,0,1,-5,-8,-26,-9,0,0
1519294757697689,-11,-9,-3,13,0,-5,-8,-6
1519294757697689,-8,-8,-12,-16,-10,-7,-5,-6
1519294757712728,12,11,16,10,8,10,7,8
1519294757712728,-11,-13,-13,-12,-4,-9,-9,-8
1519294757719747,5,4,4,12,6,2,2,4
1519294757719747,0,5,2,-5,-1,1,3,1
1519294757734784,-5,-8,-6,2,-12,-2,-5,-6
1519294757734784,3,7,8,0,14,1,4,2
1519294757749958,-8,-8,-10,-14,-5,-8,-7,-7
1519294757749958,-10,-14,-15,-6,-8,-5,-8,-9
1519294757757979,13,12,11,-3,9,8,10,10
1519294757757979,-14,-15,-14,-1,-4,-9,-9,-13
1519294757773023,5,5,1,-13,0,4,3,2
1519294757773023,5,6,11,4,-3,1,0,3
1519294757780038,-6,-9,-6,-12,-6,-6,-6,-5
1519294757780038,4,4,3,6,5,6,2,4
1519294757795092,-7,-8,-5,5,1,-5,-5,-5
1519294757795092,9,8,4,10,6,8,6,7
1519294757810117,11,12,8,9,1,9,9,8
1519294757810117,-10,-11,-6,-16,2,-9,-6,-8
1519294757818154,1,1,2,2,5,-3,0,0
1519294757818154,8,7,4,8,8,11,5,4
1519294757832181,-8,-10,-5,-11,-25,-12,-8,-7
1519294757832181,5,8,2,2,-3,5,4,6
1519294757840506,-7,-6,-9,0,-3,-6,-4,-4
1519294757840506,8,8,9,12,3,7,6,8
1519294757855522,-6,-5,-5,-3,7,-4,-4,-3
1519294757855522,-11,-10,-5,-4,-7,-7,-7,-10
1519294757862265,10,10,10,10,-5,3,8,7
1519294757862265,-11,-13,-21,-16,-5,-6,-8,-10
1519294757870314,-3,-6,1,5,-1,-6,-5,-5
1519294757870314,5,8,7,10,4,8,6,5
1519294757877303,-9,-12,-10,-10,-4,-5,-8,-8
1519294757877303,8,11,7,-3,3,6,8,7
1519294757900357,-4,-2,-3,4,1,-3,-1,-3
1519294757900357,5,2,-3,-4,3,7,3,3
1519294757907378,-2,-1,-4,-11,-4,-5,-3,-2
1519294757907378,-12,-14,-12,-3,-21,-14,-10,-11
1519294757915641,13,13,2,4,20,13,10,12
1519294757915641,-11,-12,-3,-2,-12,-9,-9,-7
1519294757922986,-5,-7,-7,-33,-10,-4,-4,-4
1519294757922986,7,8,7,-2,7,3,5,4
1519294757937792,-11,-10,-13,-3,-4,-3,-6,-7
1519294757937792,9,11,16,2,12,5,5,5
1519294757952809,1,1,5,0,-5,0,0,-2
1519294757952809,-10,-11,-17,-33,-11,-9,-5,-8
1519294757959827,17,17,15,16,12,8,10,13
1519294757959827,-12,-15,-9,-18,-27,-9,-9,-10
1519294757967850,-6,-6,-3,-9,-3,-6,-4,-5
1519294757967850,7,8,3,15,3,8,5,7
1519294757974868,-10,-10,-4,-3,-1,-4,-7,-7
1519294757974868,5,5,4,-2,0,1,1,4
1519294757989905,-1,2,1,-7,4,-3,0,0
1519294757989905,-4,-8,-13,-9,-5,-2,-2,-3
1519294757997931,1,4,8,4,4,0,1,1
1519294757997931,-9,-8,-3,19,1,-6,-6,-7
1519294758013231,14,13,12,-9,23,13,9,8
1519294758013231,-9,-10,-9,-3,-15,-9,-7,-7
1519294758019985,-7,-8,-11,-7,5,-9,-6,-6
1519294758019985,11,12,10,13,14,11,9,8
1519294758028007,-10,-10,-7,-10,-36,-12,-10,-8
1519294758028007,4,5,2,10,4,5,2,3
1519294758035028,0,1,2,7,3,3,3,2
1519294758035028,-6,-7,-10,-19,-10,-4,-4,-2
1519294758050065,3,6,7,12,16,5,4,5
1519294758050065,-6,-5,-3,-5,-17,-12,-2,-5
1519294758057087,12,11,5,10,-2,9,5,7
1519294758057087,-9,-7,-11,-23,9,-7,-5,-8
1519294758073126,-10,-12,-8,1,-5,-8,-8,-9
1519294758073126,11,11,6,12,-3,9,7,10
1519294758080188,-11,-14,-11,-8,1,-8,-10,-11
1519294758080188,5,5,0,-11,-1,4,4,3
1519294758088170,6,8,12,29,2,3,4,4
1519294758088170,-5,-10,-6,-13,2,-5,-6,-6
1519294758095205,1,4,-2,5,13,4,3,2
1519294758095205,-6,-8,-8,-5,-26,-14,-6,-6
1519294758110227,9,7,14,1,-10,8,6,7
1519294758110227,-10,-7,-5,17,20,-5,-6,-7
1519294758118289,-10,-10,-11,-32,-10,-8,-7,-9
1519294758118289,11,13,6,17,12,15,7,8
1519294758140544,-11,-13,-6,-9,-9,-11,-9,-11
1519294758140544,3,2,0,3,2,1,0,3
1519294758147484,7,7,9,9,5,9,4,5
1519294758147484,-7,-10,-5,-6,-5,-9,-7,-5
1519294758155348,7,7,-2,3,7,5,5,4
1519294758155348,-5,-5,-1,-4,-4,-3,-4,-6
1519294758170632,9,7,4,4,2,5,5,6
1519294758170632,-6,-5,-5,-7,-6,-3,-3,-3
1519294758192466,-12,-11,-3,-1,-5,-11,-9,-6
1519294758192466,10,11,10,3,13,10,7,9
1519294758207520,5,7,-1,-4,9,7,6,6
1519294758207520,-10,-14,-9,-10,0,-7,-7,-9
1519294758215531,9,12,6,15,-2,4,6,7
1519294758215531,-5,-2,-1,16,20,-1,-3,-2
1519294758230782,8,5,-5,-7,-3,2,1,4
1519294758230782,-2,0,-4,-10,-9,0,-1,-1
1519294758237675,-9,-11,-6,-12,-6,-7,-8,-7
1519294758237675,15,12,19,20,13,13,11,10
1519294758244958,-12,-12,-13,-12,-7,-7,-7,-9
1519294758244958,-5,-7,-5,4,-9,-4,-5,-4
1519294758259734,8,9,5,7,10,9,5,7
1519294758259734,-1,1,5,16,-3,-2,2,0
1519294758267775,2,0,-2,2,-3,0,-2,0
1519294758267775,-3,1,5,-7,-1,1,0,-1
1519294758275777,-11,-12,-12,-4,-3,-12,-9,-9
1519294758275777,13,14,11,4,12,10,9,11
1519294758282796,-13,-13,-4,-4,-9,-11,-10,-9
1519294758282796,-6,-6,-15,-15,-4,-5,-3,-5
1519294758290816,9,9,10,16,1,6,6,5
1519294758290816,-9,-10,-11,-19,1,-6,-5,-8
1519294758298084,5,5,7,7,8,5,2,2
1519294758298084,1,-2,0,30,5,1,-1,0
1519294758313245,-2,-5,-3,-27,2,-1,-3,-3
1519294758313245,2,3,5,1,-1,3,1,1
1519294758320913,-12,-9,-17,-4,-2,-9,-7,-7
1519294758320913,15,15,22,16,5,12,9,10
1519294758327924,-10,-11,-13,2,-8,-7,-7,-8
1519294758327924,-7,-8,-4,-6,-7,-8,-6,-5
1519294758335938,11,10,5,6,2,8,10,8
1519294758335938,-10,-10,-4,-14,-7,-10,-7,-8
1519294758350370,3,4,-3,3,3,3,4,4
1519294758350370,0,3,8,1,2,2,0,-1
1519294758358000,-5,-7,-3,18,-5,-2,-5,-3
1519294758358000,3,4,-1,-29,3,0,3,2
1519294758372089,-10,-10,-8,-10,-1,-4,-5,-6
1519294758372089,11,11,1,1,-7,4,6,8
1519294758380091,-7,-9,-2,-3,1,-8,-6,-7
1519294758380091,-9,-11,-9,10,-13,-7,-7,-8
1519294758388458,11,14,11,6,19,0,6,8
1519294758388458,-12,-15,-12,-8,-6,-3,-9,-10
1519294758395874,6,6,2,-3,-1,5,3,3
1519294758395874,3,6,9,2,5,0,3,3
1519294758409829,-5,-7,-4,-3,-14,-3,-4,-4
1519294758409829,3,3,1,7,4,-2,2,0
